id;title;product_url;gender;price_retail;sub_categorie;categorie;age;shape;color;occasion;season
48149;Jodie Mid Heel Court Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/jodie-mid-heel-court-shoe-7834795;female;80;pumps;shoes;14_24;apple;blue;creative;spring
48150;Gwenda Court Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/gwenda-court-shoe-7834736;female;115;pumps;shoes;14_24;apple;blue;casual;spring
48151;Morty Angled Heel Boots;http://us.topshop.com/en/tsus/product/shoes-70484/morty-angled-heel-boots-7841830;female;130;boots;shoes;14_24;apple;grey;casual;spring
48152;Muriel Mid Heel Boots;http://us.topshop.com/en/tsus/product/shoes-70484/muriel-mid-boot-7819630;female;150;boots;shoes;14_24;apple;grey;casual;spring
48153;Danni Buckle Shoe Boots;http://us.topshop.com/en/tsus/product/shoes-70484/danni-buckle-shoe-boots-7822494;female;0;boots;shoes;14_24;apple;blue;casual;spring
48154;Hexagon Sculpture Heel Boots;http://us.topshop.com/en/tsus/product/shoes-70484/hexagon-sculpture-heel-boots-7842573;female;170;boots;shoes;14_24;apple;brown;creative;spring
48155;March Sock Boots;http://us.topshop.com/en/tsus/product/shoes-70484/march-sock-boot-7819631;female;130;boots;shoes;14_24;apple;grey;creative;spring
48156;Snake Design Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/snake-design-sandals-7826124;female;40;sandals;shoes;14_24;apple;grey;casual;summer
48157;Jet Squared Toe Mules;http://us.topshop.com/en/tsus/product/shoes-70484/jet-squared-toe-mules-7820789;female;100;sandals;shoes;14_24;apple;grey;casual;spring
48158;Goldie Clear Strap Mules;http://us.topshop.com/en/tsus/product/shoes-70484/goldie-clear-strap-mules-7820773;female;115;sandals;shoes;14_24;apple;brown;creative;summer
48159;**WIDE FIT City Drench Trainers;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-city-drench-trainers-7823552;female;40;sandals;shoes;14_24;apple;red;casual;spring
48161;Helena Weave Boots;http://us.topshop.com/en/tsus/product/shoes-70484/helena-weave-boot-7810092;female;130;gloves;shoes;14_24;apple;black;creative;winter
48162;Reta Two Part Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/reta-two-part-sandals-7816848;female;0;sandals;shoes;14_24;apple;grey;creative;summer
48163;Rona Two Part Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/rona-two-part-sandals-7816814;female;0;sandals;shoes;14_24;apple;red;creative;summer
48164;Holly Fluff Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/holly-fluff-sandals-7814935;female;0;boots;shoes;14_24;apple;grey;beach;spring
48165;Two Part Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/reta-two-part-sandal-7805822;female;0;sandals;shoes;14_24;apple;red;creative;summer
48167;Samba Two Part Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/samba-two-part-sandals-7816834;female;68;sandals;shoes;14_24;apple;grey;casual;summer
48169;Brandy Micro Ankle Boots;http://us.topshop.com/en/tsus/product/shoes-70484/brandy-micro-ankle-boots-7814948;female;60;boots;shoes;14_24;apple;black;casual;spring
48170;Dallas Square Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/dallas-square-sandals-7814961;female;0;sandals;shoes;14_24;apple;orange;casual;summer
48171;Marlene Mid Heel Ankle Boots;http://us.topshop.com/en/tsus/product/shoes-70484/marlene-mid-heel-ankle-boots-7816808;female;150;boots;shoes;14_24;apple;grey;casual;spring
48172;Backless Loafers;http://us.topshop.com/en/tsus/product/shoes-70484/kingdom-backless-loafer-7771961;female;90;flat_shoes;shoes;14_24;apple;brown;casual;spring
48174;Tubular Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/fast-tubular-sandal-7796569;female;26;sneakers;shoes;14_24;apple;brown;beach;spring
48175;Ciara Chunky Trainers;http://us.topshop.com/en/tsus/product/shoes-70484/ciara-chunky-trainers-7809690;female;0;sneakers;shoes;14_24;apple;brown;casual;spring
48176;Ankle Boots;http://us.topshop.com/en/tsus/product/shoes-70484/ankle-boots-7850978;female;0;boots;shoes;14_24;apple;blue;casual;spring
48177;Sculptured Heel Boots;http://us.topshop.com/en/tsus/product/shoes-70484/magician-sculptured-heel-boot-7796571;female;150;boots;shoes;14_24;apple;brown;creative;spring
48178;Sculptured Heel Mules;http://us.topshop.com/en/tsus/product/shoes-70484/gala-sculptured-heel-mule-7793691;female;130;sandals;shoes;14_24;apple;brown;creative;summer
48179;Woven Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/joice-woven-shoe-7793767;female;85;sandals;shoes;14_24;apple;grey;casual;spring
48180;Court Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/gallery-court-shoe-7793684;female;0;pumps;shoes;14_24;apple;grey;creative;spring
48181;Sculptured Heel Ankle Boots;http://us.topshop.com/en/tsus/product/shoes-70484/sculptured-heel-ankle-boots-7805421;female;150;boots;shoes;14_24;apple;grey;creative;spring
48182;Grace Ankle Strap Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/grace-ankle-strap-shoes-7816481;female;0;flat_shoes;shoes;14_24;apple;orange;creative;spring
48183;Suede Ankle Boots;http://us.topshop.com/en/tsus/product/shoes-70484/hicks-suede-ankle-bt-7792055;female;110;boots;shoes;14_24;apple;brown;creative;spring
48184;Slingback Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/gainor-slingback-shoe-7785973;female;0;sandals;shoes;14_24;apple;grey;creative;spring
48185;Pointed Mules;http://us.topshop.com/en/tsus/product/shoes-70484/pointed-mules-7793387;female;65;sandals;shoes;14_24;apple;grey;casual;spring
48186;Mid Heels;http://us.topshop.com/en/tsus/product/shoes-70484/mid-heels-7806259;female;150;sandals;shoes;14_24;apple;blue;creative;spring
48187;Rope Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/howdy-rope-7783126;female;35;sandals;shoes;14_24;apple;grey;creative;summer
48188;Metallic Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/hush-sandal-7783125;female;0;sandals;shoes;14_24;apple;grey;beach;summer
48189;Weave Wedges;http://us.topshop.com/en/tsus/product/shoes-70484/weave-wedges-7793091;female;100;sandals;shoes;14_24;apple;grey;casual;summer
48190;Classic Wedges;http://us.topshop.com/en/tsus/product/shoes-70484/classic-wedges-7790494;female;85;sandals;shoes;14_24;apple;yellow;casual;summer
48191;Lace Up Trainers;http://us.topshop.com/en/tsus/product/shoes-70484/city-drench-lace-up-7783058;female;40;sneakers;shoes;14_24;apple;blue;casual;spring
48192;Weave Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/hoxford-weave-sand-7783124;female;0;sandals;shoes;14_24;apple;green;casual;summer
48193;**WIDE FIT Heeled Mules;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-heeled-mules-7791555;female;0;sandals;shoes;14_24;apple;brown;creative;spring
48194;**Fluffy Shoe Poms;http://us.topshop.com/en/tsus/product/bags-accessories-7594012/fluffy-shoe-poms-7775557;female;11;flat_shoes;shoes;14_24;apple;grey;beach;spring
48195;Logo Strap Sliders by Ivy Park;http://us.topshop.com/en/tsus/product/shoes-70484/logo-strap-sliders-by-ivy-park-7850961;female;0;flip_flops;shoes;14_24;apple;grey;beach;summer
48196;**WIDE FIT Sling Back Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-grin-7769376;female;0;sandals;shoes;14_24;apple;blue;creative;spring
48198;Axe Pointed Western Boots;http://us.topshop.com/en/tsus/product/shoes-70484/axe-pointed-western-boots-7771093;female;170;boots;shoes;14_24;apple;grey;casual;spring
48199;Hanna Finge Flat Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/hanna-finge-flat-sandals-7783284;female;40;sandals;shoes;14_24;apple;grey;beach;summer
48200;Mules;http://us.topshop.com/en/tsus/product/shoes-70484/mules-7794631;female;75;sandals;shoes;14_24;apple;green;creative;spring
48201;**WIDE FIT Buckle Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/wf-natalie-7769432;female;0;sandals;shoes;14_24;apple;brown;casual;summer
48202;**WIDE FIT Court Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-sammy-court-shoe-7772011;female;0;pumps;shoes;14_24;apple;grey;creative;spring
48203;Backless Slip Ons;http://us.topshop.com/en/tsus/product/shoes-70484/backless-slip-ons-7791679;female;90;sneakers;shoes;14_24;apple;grey;casual;spring
48205;**WIDE FIT Slingback Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-slingback-shoes-7779218;female;95;sandals;shoes;14_24;apple;green;casual;spring
48206;Pointed Western Boots;http://us.topshop.com/en/tsus/product/shoes-70484/pointed-western-boots-7805376;female;0;boots;shoes;14_24;apple;red;casual;spring
48207;Embossed Logo Sock Sliders by Ivy Park;http://us.topshop.com/en/tsus/product/shoes-70484/embossed-logo-sock-slider-7626011;female;0;boots;shoes;14_24;apple;blue;beach;spring
48208;Logo Neoprene Sock Sliders by Ivy Park;http://us.topshop.com/en/tsus/product/shoes-70484/logo-neoprene-sock-slider-7625770;female;0;boots;shoes;14_24;apple;grey;beach;spring
48209;Toe Loop Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/toe-loop-sandals-7794637;female;28;sandals;shoes;14_24;apple;yellow;creative;summer
48210;Jojo Kitten Heel Mules;http://us.topshop.com/en/tsus/product/shoes-70484/jojo-kitten-heel-mule-7759842;female;0;sandals;shoes;14_24;apple;grey;creative;summer
48211;Apex Rope Tie Espadrilles;http://us.topshop.com/en/tsus/product/shoes-70484/apex-rope-tie-espadrilles-7757347;female;0;sandals;shoes;14_24;apple;yellow;casual;spring
48212;Nashville Strappy Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/nashville-strappy-sandals-7760146;female;80;sandals;shoes;14_24;apple;grey;beach;summer
48213;Nancy Wide Fit Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/nancy-wide-fit-sandals-7760152;female;90;sandals;shoes;14_24;apple;brown;casual;summer
48214;**WIDE FIT Nancy Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-nancy-sandals-7762074;female;90;sandals;shoes;14_24;apple;brown;casual;summer
48215;** WIDE FIT Williams Espadrille Wedges;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-williams-espadrille-wedges-7763665;female;44,2;sandals;shoes;14_24;apple;brown;beach;summer
48218;Fifi Fringe Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/fifi-fringe-sandals-7757380;female;0;sandals;shoes;14_24;apple;brown;casual;summer
48219;Verity Ballet Pumps;http://us.topshop.com/en/tsus/product/shoes-70484/verity-ballet-pumps-7729973;female;0;flat_shoes;shoes;14_24;apple;orange;beach;spring
48220;Classic Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/classic-sandals-7782535;female;0;sandals;shoes;14_24;apple;blue;beach;summer
48221;Pointed Shoe Boots;http://us.topshop.com/en/tsus/product/shoes-70484/jester-pointed-shoe-boots-7746565;female;0;boots;shoes;14_24;apple;blue;creative;spring
48222;Lace Up Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/hoop-lace-up-sandal-7729918;female;0;sandals;shoes;14_24;apple;brown;beach;summer
48223;Suede Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/hiccup-suede-sandals-7719369;female;0;sandals;shoes;14_24;apple;brown;casual;summer
48224;Fringe Mules;http://us.topshop.com/en/tsus/product/shoes-70484/fringe-mules-7755097;female;34;sandals;shoes;14_24;apple;brown;casual;spring
48225;Cross Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/cross-sandals-7766863;female;0;sandals;shoes;14_24;apple;grey;casual;summer
48226;Abstract Woven Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/abstract-woven-shoe-7729916;female;31,2;sandals;shoes;14_24;apple;brown;beach;summer
48227;Dixie Tubular Block Mules;http://us.topshop.com/en/tsus/product/shoes-70484/dixie-tubular-block-mule-7682901;female;48;sandals;shoes;14_24;apple;blue;casual;summer
48228;Ruby Two Part Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/ruby-two-part-sandals-7743656;female;75;sandals;shoes;14_24;apple;grey;creative;summer
48229;Betty Western Ankle Boots;http://us.topshop.com/en/tsus/product/shoes-70484/betty-western-ankle-boots-7743264;female;0;boots;shoes;14_24;apple;brown;casual;spring
48230;Rosie Two Part Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/rosie-two-part-sandals-7743629;female;75;sandals;shoes;14_24;apple;grey;creative;summer
48231;Heather Tassel Sliders;http://us.topshop.com/en/tsus/product/shoes-70484/heather-tassel-sliders-7742940;female;45;flip_flops;shoes;14_24;apple;brown;beach;summer
48232;Nashville Tubular Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/nashville-tubular-sandals-7740840;female;80;sneakers;shoes;14_24;apple;grey;beach;spring
48234;Weave Flatform Wedges;http://us.topshop.com/en/tsus/product/shoes-70484/weave-flatform-wedges-7720125;female;0;sandals;shoes;14_24;apple;orange;casual;summer
48235;Roxanne Embroidered Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/roxanne-embroidered-sandals-7730186;female;0;sandals;shoes;14_24;apple;brown;creative;summer
48236;Woven Mule Loafers;http://us.topshop.com/en/tsus/product/shoes-70484/woven-mule-loafers-7731321;female;52;sandals;shoes;14_24;apple;blue;casual;spring
48237;Woven Loafer Mules;http://us.topshop.com/en/tsus/product/shoes-70484/woven-loafer-mules-7716182;female;52;sandals;shoes;14_24;apple;red;casual;spring
48238;Ditsy V-Throat Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/ditsy-v-throat-sandals-7720349;female;24;sandals;shoes;14_24;apple;grey;creative;summer
48239;Flat Tubular Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/flat-tubular-sandals-7703424;female;0;sandals;shoes;14_24;apple;grey;casual;summer
48240;Cookie Lace Up Trainers;http://us.topshop.com/en/tsus/product/shoes-70484/cookie-lace-up-trainers-7703299;female;0;sneakers;shoes;14_24;apple;orange;casual;spring
48241;Roxanne Two Part Embroidered Heels;http://us.topshop.com/en/tsus/product/shoes-70484/roxanne-two-part-embroidered-heels-7728379;female;0;sandals;shoes;14_24;apple;grey;creative;summer
48242;Angelica Pointed Leather Mule;http://us.topshop.com/en/tsus/product/shoes-70484/angelica-pointed-leather-mule-7745055;female;48;sandals;shoes;14_24;apple;grey;casual;spring
48243;Hanna Fringe Sliders;http://us.topshop.com/en/tsus/product/shoes-70484/hanna-fringe-sliders-7728669;female;20;flip_flops;shoes;14_24;apple;grey;beach;summer
48244;Sasha Stretch Mules;http://us.topshop.com/en/tsus/product/shoes-70484/sasha-stretch-mules-7728276;female;0;sandals;shoes;14_24;apple;red;creative;summer
48245;Nancy Two Part Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/nancy-two-part-sandals-7728433;female;80;sandals;shoes;14_24;apple;red;creative;summer
48246;Annie Two Part Backless Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/annie-two-part-backless-shoes-7729229;female;32;sandals;shoes;14_24;apple;brown;casual;summer
48247;Dee Dee Cross Strap Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/dee-dee-cross-strap-sandals-7728975;female;48;sandals;shoes;14_24;apple;brown;creative;summer
48248;Heeled Mules;http://us.topshop.com/en/tsus/product/shoes-70484/heeled-mules-7805344;female;40;sandals;shoes;14_24;apple;grey;casual;spring
48249;Dixie Tubular Mules;http://us.topshop.com/en/tsus/product/shoes-70484/dixie-tubular-mules-7728969;female;48;sneakers;shoes;14_24;apple;blue;beach;spring
48250;Gloria Two Part Court Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/gloria-two-part-court-shoes-7728661;female;45;sandals;shoes;14_24;apple;grey;creative;summer
48251;Fancy Embellished Sliders;http://us.topshop.com/en/tsus/product/shoes-70484/fancy-embellished-sliders-7703857;female;37,5;flat_shoes;shoes;14_24;apple;grey;beach;spring
48252;Apple Woven Pointed Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/apple-woven-pointed-shoes-7729207;female;0;sandals;shoes;14_24;apple;brown;casual;spring
48253;Fume Multi Strap Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/fume-multi-strap-sandals-7728878;female;30;sandals;shoes;14_24;apple;brown;creative;summer
48257;Logo Sliders by Ivy Park;http://us.topshop.com/en/tsus/product/shoes-70484/logo-slider-7625771;female;40;flip_flops;shoes;14_24;apple;yellow;beach;summer
48258;**Wide Fit Nicky Tubular Mules;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-nicky-tubular-mules-7727930;female;80;sneakers;shoes;14_24;apple;green;casual;spring
48259;Katja Embroidered Mules;http://us.topshop.com/en/tsus/product/shoes-70484/katja-embroidered-mules-7728445;female;85;sandals;shoes;14_24;apple;brown;creative;summer
48260;Heather Tassel Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/heather-tassel-sandal-7656078;female;24;sandals;shoes;14_24;apple;red;beach;summer
48261;Hey Espadrille Sliders;http://us.topshop.com/en/tsus/product/shoes-70484/hey-espadrille-sliders-7728547;female;12;sandals;shoes;14_24;apple;brown;beach;summer
48262;Winnie Espadrille Wedges;http://us.topshop.com/en/tsus/product/shoes-70484/winnie-espadrille-wedges-7728107;female;85;sandals;shoes;14_24;apple;green;beach;summer
48263;Noreen Woven Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/noreen-woven-sandals-7728343;female;30;sandals;shoes;14_24;apple;grey;casual;summer
48264;**Samba Two Part Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/samba-two-part-sandals-7728318;female;68;sandals;shoes;14_24;apple;grey;casual;summer
48265;Woven Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/woven-sandals-7804742;female;100;sandals;shoes;14_24;apple;grey;casual;summer
48266;**Wide Fit Samba Two Part Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-samba-two-part-sandals-7727873;female;0;sandals;shoes;14_24;apple;grey;creative;summer
48267;Ciara Monochrome Chunky Trainers;http://us.topshop.com/en/tsus/product/bags-accessories-7594012/ciara-mono-chunky-tr-7641470;female;65;sneakers;shoes;14_24;apple;grey;casual;spring
48268;**WIDE FIT Hiccup Strappy Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-hiccup-strappy-sandals-7727777;female;20;sandals;shoes;14_24;apple;brown;creative;summer
48269;Holla Woven Sliders;http://us.topshop.com/en/tsus/product/shoes-70484/holla-woven-sliders-7728541;female;20;sandals;shoes;14_24;apple;blue;beach;summer
48270;Hun Fringe Sliders;http://us.topshop.com/en/tsus/product/shoes-70484/hun-fringe-sliders-7728499;female;20;flip_flops;shoes;14_24;apple;green;beach;summer
48271;Fate Cross Strap Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/fate-cross-strap-sandals-7728995;female;75;sandals;shoes;14_24;apple;red;creative;summer
48272;Hooray Two Part Sliders;http://us.topshop.com/en/tsus/product/shoes-70484/hooray-two-part-sliders-7534023;female;0;sandals;shoes;14_24;apple;grey;beach;summer
48273;Taylor Slip On Trainers;http://us.topshop.com/en/tsus/product/shoes-70484/taylor-slip-on-trainers-7534011;female;0;sneakers;shoes;14_24;apple;orange;casual;spring
48275;Karl Espadrille Pumps;http://us.topshop.com/en/tsus/product/shoes-70484/karl-espadrille-pumps-7728553;female;30;sandals;shoes;14_24;apple;grey;casual;spring
48276;**WIDE FIT Holla Woven Sliders;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-holla-woven-sliders-7727848;female;20;sandals;shoes;14_24;apple;grey;beach;summer
48277;Watch Two Part Wedges;http://us.topshop.com/en/tsus/product/shoes-70484/watch-two-part-wedges-7728151;female;30;sandals;shoes;14_24;apple;brown;casual;summer
48278;Valerie Cross Strap Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/valerie-cross-strap-sandals-7728201;female;40;sandals;shoes;14_24;apple;brown;creative;summer
48279;Hackney Rope Footbed Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/hackney-rope-footbed-sandals-7728613;female;35;flip_flops;shoes;14_24;apple;red;beach;summer
48280;**WIDE FIT Hooray Two Strap Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-hooray-two-strap-sandals-7727978;female;20;sandals;shoes;14_24;apple;yellow;creative;summer
48281;Ghillie Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/ghillie-sandals-7769044;female;35;sandals;shoes;14_24;apple;grey;beach;summer
48282;Fay Ghillie Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/fay-ghillie-sandals-7728784;female;68;sandals;shoes;14_24;apple;red;beach;summer
48283;Biscuit Unit Boots;http://us.topshop.com/en/tsus/product/shoes-70484/biscuit-unit-boots-7729214;female;58;boots;shoes;14_24;apple;blue;casual;spring
48284;Felix Rope Sliders;http://us.topshop.com/en/tsus/product/shoes-70484/felix-rope-sliders-7728767;female;65;flip_flops;shoes;14_24;apple;grey;beach;summer
48285;Halle Embroidered Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/halle-embroidered-sandal-7561355;female;0;sandals;shoes;14_24;apple;brown;casual;summer
48286;Tia Chunky Sock Trainers;http://us.topshop.com/en/tsus/product/shoes-70484/tia-chunky-sock-trainers-7728207;female;52;sneakers;shoes;14_24;apple;blue;casual;spring
48287;Sister Sock Boots;http://us.topshop.com/en/tsus/product/shoes-70484/sister-sock-boots-7728245;female;45;boots;shoes;14_24;apple;grey;creative;spring
48288;Fresh Woven Sliders;http://us.topshop.com/en/tsus/product/shoes-70484/fresh-woven-slide-7585129;female;65;sandals;shoes;14_24;apple;yellow;beach;summer
48289;Winona Cross Strap Wedges;http://us.topshop.com/en/tsus/product/shoes-70484/winona-cross-strap-wedges-7728093;female;24;sandals;shoes;14_24;apple;brown;casual;summer
48291;Florence Toe Post Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/florence-toe-post-sandals-7728834;female;30;sandals;shoes;14_24;apple;brown;creative;summer
48292;Rocksy Strappy Mules;http://us.topshop.com/en/tsus/product/shoes-70484/rocksy-strappy-mules-7728385;female;61;sandals;shoes;14_24;apple;blue;creative;summer
48293;Nadine Buckle Mules;http://us.topshop.com/en/tsus/product/shoes-70484/nadine-buckle-mules-7728409;female;45;sandals;shoes;14_24;apple;brown;creative;summer
48294;Roxy Jelly Sliders;http://us.topshop.com/en/tsus/product/shoes-70484/roxy-jelly-sliders-7728331;female;22;sandals;shoes;14_24;apple;grey;beach;summer
48295;Ginger Cutout Court Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/ginger-cutout-court-shoes-7590647;female;85;pumps;shoes;14_24;apple;blue;creative;spring
48296;Gainor Slingback Heels;http://us.topshop.com/en/tsus/product/shoes-70484/gainor-slingback-heels-7572629;female;100;sandals;shoes;14_24;apple;brown;creative;summer
48297;Two Part Woven Mules;http://us.topshop.com/en/tsus/product/shoes-70484/two-part-woven-mules-7576307;female;80;sandals;shoes;14_24;apple;blue;creative;summer
48298;Sasha Woven Slippers;http://us.topshop.com/en/tsus/product/shoes-70484/sasha-woven-slippers-7769096;female;12;sandals;shoes;14_24;apple;blue;casual;summer
48299;**Wide Fit Leah Platform Heels;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-leah-platform-heels-7727966;female;0;sandals;shoes;14_24;apple;grey;creative;spring
48300;Hobble Ankle Tie Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/hobble-ankle-tie-sandals-7728561;female;20;sandals;shoes;14_24;apple;brown;creative;summer
48301;Jemma Pointed Slingbacks Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/jemma-pointed-slingbacks-shoes-7568372;female;45;sandals;shoes;14_24;apple;grey;creative;summer
48302;Rapture Two Part Skinny Heel Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/rapture-two-part-skinny-heel-sandals-7569328;female;0;sandals;shoes;14_24;apple;grey;creative;summer
48303;Darla Two Part Block Heel Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/darla-two-part-block-heel-sandals-7569381;female;12;sandals;shoes;14_24;apple;grey;creative;summer
48304;Williams Espadrille Wedges;http://us.topshop.com/en/tsus/product/shoes-70484/williams-espadrille-wedges-7534909;female;20;sandals;shoes;14_24;apple;grey;beach;summer
48305;Creme Espadrille Trainers;http://us.topshop.com/en/tsus/product/shoes-70484/creme-espadrille-trainers-7769083;female;0;sneakers;shoes;14_24;apple;brown;casual;spring
48306;**WIDE FIT Marcelle Two Part Skinny Heel Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-marcelle-two-part-skinny-heel-sandals-7564392;female;0;sandals;shoes;14_24;apple;brown;creative;summer
48307;Fever Strappy Slider Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/fever-strappy-slider-sandals-7589907;female;65;sandals;shoes;14_24;apple;green;beach;summer
48308;**WIDE FIT Sinitta Two Part Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-sinitta-two-part-sandals-7564386;female;60;sandals;shoes;14_24;apple;yellow;creative;summer
48309;Joice Woven Mid Heel Court Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/joice-woven-mid-heel-court-shoes-7563016;female;30;sandals;shoes;14_24;apple;green;creative;spring
48310;Darla 2 Part Block Heel Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/darla-2-part-block-heel-sandals-7775547;female;20;sandals;shoes;14_24;apple;grey;creative;summer
48311;Nude Darla 2 Part Block Heel Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/nude-darla-2-part-block-heel-sandals-7846741;female;20;sandals;shoes;14_24;apple;grey;creative;summer
48312;Darla Two Part Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/darla-two-part-sandals-7729015;female;48;sandals;shoes;14_24;apple;blue;creative;summer
48313;Harper Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/harper-sandals-7644275;female;0;knee_length;shoes;14_24;column;grey;beach;summer
48315;Happy Two Part Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/happy-two-part-sandals-7559583;female;0;sandals;shoes;14_24;apple;red;beach;summer
48316;Laura Platform Heels;http://us.topshop.com/en/tsus/product/shoes-70484/laura-platform-heels-7769057;female;85;sandals;shoes;14_24;apple;blue;creative;spring
48317;Ostrich Open Toe Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/ostrich-open-toe-shoes-7728352;female;20;sandals;shoes;14_24;apple;brown;casual;spring
48318;Leah Cross Strap Platform Heel Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/leah-cross-strap-platform-heel-sandals-7557588;female;85;sandals;shoes;14_24;apple;grey;casual;summer
48320;Chain Heel Mules;http://us.topshop.com/en/tsus/product/shoes-70484/chain-heel-mules-7794635;female;80;sandals;shoes;14_24;apple;brown;creative;spring
48321;**WIDE FIT Grammer Heel Court Shoes;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-grammer-heel-court-shoes-7554081;female;0;pumps;shoes;14_24;apple;red;creative;spring
48323;**WIDE FIT Dip Chelsea Boots;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-dip-chelsea-boots-7769092;female;24;boots;shoes;14_24;apple;blue;casual;spring
48324;**Wide Fit Niki Suede Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-niki-suede-sandals-7727952;female;55;sandals;shoes;14_24;apple;orange;creative;summer
48325;**WIDE FIT Nika Suede Sandals;http://us.topshop.com/en/tsus/product/shoes-70484/wide-fit-nika-suede-sandals-7549690;female;55;sandals;shoes;14_24;apple;blue;creative;summer
48327;Juniper Ball Heel Mules;http://us.topshop.com/en/tsus/product/shoes-70484/juniper-ball-heel-mules-7548969;female;110;sandals;shoes;14_24;apple;green;creative;summer
48328;Hooray Two Strap Sliders;http://us.topshop.com/en/tsus/product/shoes-70484/hooray-two-strap-sliders-7534998;female;40;sandals;shoes;14_24;apple;yellow;casual;summer
